product_id,category,selling_price,original_price,discount,units_sold,sales_volume,date,inventory_level,stock_status,location,ratings,day,month,year,week,price_diff,discount_ratio,day_of_week,is_weekend,quarter,lag_1,lag_7,rolling_mean_7,avg_sales_per_day
3308,5,-0.11778589529623919,-0.005424775287374346,15.0,1,212.1665249737545,2023-01-01 23:00:00,-1.3221692948961543,0,3,3.6,1,1,2023,52,0.13636646279530254,0.15,6,1,1,1.0,1.0,2.5665407394569497,0.0
1309,2,1.645771122357021,-0.005424775287374346,15.0,3,1500.0,2023-01-02 00:00:00,-0.10881593068442957,1,2,4.27,2,1,2023,1,-1.973204004998842,0.15,0,0,1,0.0,0.0,-0.3896295058272048,0.0
3168,0,-1.2645560496611594,-0.005424775287374346,15.0,1,25.0,2023-01-02 00:00:00,-0.10881593068442957,1,2,4.27,2,1,2023,1,1.5081352385024538,0.15,0,0,1,0.0,0.0,-0.3896295058272048,0.0
384,2,-1.111380935344413,-0.005424775287374346,15.0,3,150.0,2023-01-02 00:00:00,-0.10881593068442957,1,2,4.27,2,1,2023,1,1.3249068572655436,0.15,0,0,1,0.0,0.0,-0.3896295058272048,0.0
3308,5,0.026147298822622858,-0.005424775287374346,15.0,1,235.65813370551408,2023-01-02 00:00:00,-0.47282193994794697,0,1,3.81,2,1,2023,1,-0.0358067148275445,0.15,0,0,1,1.0,1.0,-0.3896295058272048,0.0
941,3,-1.2339210267978102,-0.005424775287374346,15.0,3,90.0,2023-01-02 00:00:00,-0.10881593068442957,1,2,4.27,2,1,2023,1,1.4714895622550719,0.15,0,0,1,0.0,0.0,-0.3896295058272048,0.0
3307,5,1.073248485648435,-0.005424775287374346,15.0,1,406.5574980533908,2023-01-02 01:00:00,-1.2008339584749819,0,0,4.81,2,1,2023,1,-1.2883512701826805,0.15,0,0,1,1.0,1.0,-0.3896295058272048,0.0
3308,5,-0.299709514988108,-0.005424775287374346,15.0,1,182.4744270596517,2023-01-02 02:00:00,1.2258727699484675,0,0,4.39,2,1,2023,1,0.35398386424845835,0.15,0,0,1,1.0,1.0,-0.3896295058272048,0.0
3307,5,2.580858000783132,-0.005424775287374346,15.0,1,652.617297300081,2023-01-02 03:00:00,6.321956899637711,0,3,4.7,2,1,2023,1,-3.0917568183206865,0.15,0,0,1,1.0,1.0,-0.3896295058272048,0.0
3308,5,1.0528431115559274,-0.005424775287374346,15.0,1,403.22709836941993,2023-01-02 04:00:00,1.2258727699484675,0,1,3.91,2,1,2023,1,-1.2639423204640443,0.15,0,0,1,1.0,1.0,-0.3896295058272048,0.0
3308,5,1.8772791290023043,-0.005424775287374346,15.0,1,537.7848594528473,2023-01-02 05:00:00,1.83254945205433,0,1,4.1,2,1,2023,1,-2.2501343503112166,0.15,0,0,1,1.0,1.0,-0.3896295058272048,0.0
3308,5,0.33539755426445694,-0.005424775287374346,15.0,1,286.13145256368455,2023-01-02 06:00:00,-1.9288459770020165,0,1,3.99,2,1,2023,1,-0.40573249522902427,0.15,0,0,1,1.0,1.0,-0.3896295058272048,0.0
3308,5,1.5542009762743763,-0.005424775287374346,15.0,1,485.0546633356366,2023-01-02 07:00:00,4.016585507635435,0,1,4.79,2,1,2023,1,-1.8636676112367638,0.15,0,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,-0.3694865606551331,-0.005424775287374346,15.0,1,171.0859835160851,2023-01-02 08:00:00,-1.6861753041596717,0,3,4.64,2,1,2023,1,0.43745130726028447,0.15,0,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,1.559248343798904,-0.005424775287374346,15.0,1,485.8784537318511,2023-01-02 09:00:00,0.13385474215791535,0,1,3.76,2,1,2023,1,-1.8697052824678397,0.15,0,0,1,1.0,1.0,2.5665407394569497,0.0
3307,5,0.3880985791876831,-0.005424775287374346,15.0,1,294.7328864777875,2023-01-02 10:00:00,1.104537433527295,0,1,3.58,2,1,2023,1,-0.4687735677249179,0.15,0,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,0.9891934722837945,-0.005424775287374346,15.0,1,392.83872040801793,2023-01-02 11:00:00,2.4392261341601924,0,0,3.68,2,1,2023,1,-1.187804493362249,0.15,0,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,1.3772915829490662,-0.005424775287374346,15.0,1,456.1809467866996,2023-01-02 12:00:00,-1.4435046313173268,0,1,4.33,2,1,2023,1,-1.6520482374945595,0.15,0,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,1.6612682823868496,-0.005424775287374346,15.0,1,502.5293207873477,2023-01-02 13:00:00,-0.9581632856326369,0,0,4.88,2,1,2023,1,-1.9917417391386254,0.15,0,0,1,1.0,1.0,2.5665407394569497,0.0
3307,5,0.07859156569627272,-0.005424775287374346,15.0,1,244.21766165291973,2023-01-02 14:00:00,-2.050181313423189,0,1,4.29,2,1,2023,1,-0.09854065282575378,0.15,0,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,2.471241195233043,-0.005424775287374346,15.0,1,634.7265312250814,2023-01-02 15:00:00,-0.7154926127902919,0,0,4.81,2,1,2023,1,-2.9606329740402706,0.15,0,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,0.6985776848637966,-0.005424775287374346,15.0,1,345.40676830595487,2023-01-02 16:00:00,-0.5941572763691194,0,3,3.73,2,1,2023,1,-0.8401693012595418,0.15,0,0,1,1.0,1.0,2.5665407394569497,0.0
3307,5,-0.49162137445481435,-0.005424775287374346,15.0,1,151.15212964816465,2023-01-02 17:00:00,-1.5648399677384992,0,3,4.5,2,1,2023,1,0.5835492183015719,0.15,0,0,1,1.0,1.0,2.5665407394569497,0.0
3307,5,1.8342377455838808,-0.005424775287374346,15.0,1,530.7599938912294,2023-01-02 18:00:00,7.049968918164747,0,1,4.56,2,1,2023,1,-2.1986481605007304,0.15,0,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,1.5406939999874214,-0.005424775287374346,15.0,1,482.85016419959805,2023-01-02 19:00:00,-1.6861753041596717,0,0,3.87,2,1,2023,1,-1.8475105389113837,0.15,0,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,0.7632343660756251,-0.005424775287374346,15.0,1,355.9595074862448,2023-01-02 20:00:00,1.2258727699484675,0,3,4.46,2,1,2023,1,-0.9175117539643354,0.15,0,0,1,1.0,1.0,2.5665407394569497,0.0
3307,5,0.4446390438294725,-0.005424775287374346,15.0,1,303.9609626071891,2023-01-02 21:00:00,-1.5648399677384992,0,1,3.77,2,1,2023,1,-0.5364073857697673,0.15,0,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,1.736923636962802,-0.005424775287374346,15.0,1,514.8771742414517,2023-01-02 22:00:00,1.2258727699484675,0,1,3.88,2,1,2023,1,-2.0822408271444677,0.15,0,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,0.7949284261503257,-0.005424775287374346,15.0,1,361.13235495172165,2023-01-02 23:00:00,0.7405314242637777,0,3,3.59,2,1,2023,1,-0.9554242526637267,0.15,0,0,1,1.0,1.0,2.5665407394569497,0.0
1978,0,0.42037020782305046,-0.005424775287374346,15.0,2,600.0,2023-01-03 00:00:00,-0.10881593068442957,1,2,4.27,3,1,2023,1,-0.5073769551035595,0.15,1,0,1,0.0,0.0,-0.3896295058272048,0.0
3307,5,-0.9259626762260932,-0.005424775287374346,15.0,1,80.26246462184758,2023-01-03 00:00:00,0.6191960878426053,0,1,4.49,3,1,2023,1,1.1031091610695276,0.15,1,0,1,1.0,1.0,-0.3896295058272048,0.0
3307,5,1.1594334639935018,-0.005424775287374346,15.0,1,420.6239113101238,2023-01-03 01:00:00,-2.050181313423189,0,0,3.53,3,1,2023,1,-1.3914459154163044,0.15,1,0,1,1.0,1.0,-0.3896295058272048,0.0
3307,5,1.7737806107340361,-0.005424775287374346,15.0,1,520.8926706123274,2023-01-03 02:00:00,-1.807510640580844,0,3,4.73,3,1,2023,1,-2.1263292136393503,0.15,1,0,1,1.0,1.0,-0.3896295058272048,0.0
3307,5,-0.29602495511895865,-0.005424775287374346,15.0,1,183.07579104191225,2023-01-03 03:00:00,-1.0794986220538094,0,3,4.3,3,1,2023,1,0.34957638628830706,0.15,1,0,1,1.0,1.0,-0.3896295058272048,0.0
3307,5,-0.25275805513974503,-0.005424775287374346,15.0,1,190.13746358777752,2023-01-03 04:00:00,-1.5648399677384992,0,0,4.92,3,1,2023,1,0.2978204331121461,0.15,1,0,1,1.0,1.0,-0.3896295058272048,0.0
3308,5,1.7824162086225597,-0.005424775287374346,15.0,1,522.3021028701461,2023-01-03 05:00:00,7.413974927428264,0,1,3.86,3,1,2023,1,-2.1366591332818783,0.15,1,0,1,1.0,1.0,-0.3896295058272048,0.0
3308,5,1.0985459494484515,-0.005424775287374346,15.0,1,410.6863449474928,2023-01-03 06:00:00,-0.8368279492114644,0,3,4.89,3,1,2023,1,-1.3186121474939343,0.15,1,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,2.1665412134230757,-0.005424775287374346,15.0,1,584.9958711291002,2023-01-03 07:00:00,3.895250171214262,0,1,4.62,3,1,2023,1,-2.5961502401510845,0.15,1,0,1,1.0,1.0,2.5665407394569497,0.0
3307,5,0.4303120475002992,-0.005424775287374346,15.0,1,301.62262644973293,2023-01-03 08:00:00,-0.3514866035267745,0,0,3.55,3,1,2023,1,-0.51926940381303,0.15,1,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,1.1163187911601362,-0.005424775287374346,15.0,1,413.5870840445325,2023-01-03 09:00:00,0.2551900785790878,0,1,4.16,3,1,2023,1,-1.3398720566595825,0.15,1,0,1,1.0,1.0,2.5665407394569497,0.0
3307,5,0.2556647119035851,-0.005424775287374346,15.0,1,273.11810461931896,2023-01-03 10:00:00,-0.9581632856326369,0,3,4.84,3,1,2023,1,-0.310355908096273,0.15,1,0,1,1.0,1.0,2.5665407394569497,0.0
3307,5,0.09670851163156946,-0.005424775287374346,15.0,1,247.1745626508575,2023-01-03 11:00:00,-1.4435046313173268,0,0,3.85,3,1,2023,1,-0.12021218015895142,0.15,1,0,1,1.0,1.0,2.5665407394569497,0.0
3307,5,-0.10996339033767821,-0.005424775287374346,15.0,1,213.4432507972432,2023-01-03 12:00:00,-0.10881593068442957,0,0,4.72,3,1,2023,1,0.12700916655845468,0.15,1,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,0.3946023557885396,-0.005424775287374346,15.0,1,295.79438015283176,2023-01-03 13:00:00,1.9538847884755024,0,1,3.78,3,1,2023,1,-0.47655339843578126,0.15,1,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,-0.5288877798073174,-0.005424775287374346,15.0,1,145.0698091748401,2023-01-03 14:00:00,-0.3514866035267745,0,3,4.64,3,1,2023,1,0.628127367681227,0.15,1,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,0.4021033182587186,-0.005424775287374346,15.0,1,297.0186264188845,2023-01-03 15:00:00,-1.4435046313173268,0,0,3.5,3,1,2023,1,-0.4855260648983481,0.15,1,0,1,1.0,1.0,2.5665407394569497,0.0
3307,5,2.6670633120685054,-0.005424775287374346,15.0,1,666.6870291344428,2023-01-03 16:00:00,4.987268199004815,0,0,4.57,3,1,2023,1,-3.194875785858588,0.15,1,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,1.336636990640159,-0.005424775287374346,15.0,1,449.5456339145253,2023-01-03 17:00:00,0.012519405736742886,0,3,4.97,3,1,2023,1,-1.6034171320318023,0.15,1,0,1,1.0,1.0,2.5665407394569497,0.0
3307,5,2.4115609773282656,-0.005424775287374346,15.0,1,624.9860100296204,2023-01-03 18:00:00,0.7405314242637777,0,3,4.3,3,1,2023,1,-2.889243376798345,0.15,1,0,1,1.0,1.0,2.5665407394569497,0.0
3307,5,-0.8293230022638629,-0.005424775287374346,15.0,1,96.03520851587072,2023-01-03 19:00:00,2.0752201248966746,0,1,4.17,3,1,2023,1,0.9875085878148787,0.15,1,0,1,1.0,1.0,2.5665407394569497,0.0
3307,5,2.4898235445861285,-0.005424775287374346,15.0,1,637.7593915947267,2023-01-03 20:00:00,0.37652541500026027,0,3,3.91,3,1,2023,1,-2.982861217882178,0.15,1,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,0.39334222013268544,-0.005424775287374346,15.0,1,295.5887110300315,2023-01-03 21:00:00,-1.0794986220538094,0,3,4.77,3,1,2023,1,-0.47504602161813697,0.15,1,0,1,1.0,1.0,2.5665407394569497,0.0
3307,5,0.747175717686561,-0.005424775287374346,15.0,1,353.33854512223814,2023-01-03 22:00:00,-0.7154926127902919,0,0,4.0,3,1,2023,1,-0.8983023663147434,0.15,1,0,1,1.0,1.0,2.5665407394569497,0.0
3307,5,-1.0362988419165333,-0.005424775287374346,15.0,1,62.25429041832141,2023-01-03 23:00:00,6.079286226795366,0,3,4.39,3,1,2023,1,1.235093505403303,0.15,1,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,0.21247230318981408,-0.005424775287374346,15.0,1,266.0685899337195,2023-01-04 00:00:00,-0.8368279492114644,0,1,4.5,4,1,2023,1,-0.25868906152234455,0.15,2,0,1,1.0,1.0,2.5665407394569497,0.0
662,2,-1.111380935344413,-0.005424775287374346,15.0,3,150.0,2023-01-04 00:00:00,-0.10881593068442957,1,2,4.27,4,1,2023,1,1.3249068572655436,0.15,2,0,1,0.0,0.0,-0.3896295058272048,0.0
2159,0,1.645771122357021,-0.005424775287374346,15.0,2,1000.0,2023-01-04 00:00:00,-0.10881593068442957,1,2,4.27,4,1,2023,1,-1.973204004998842,0.15,2,0,1,0.0,0.0,-0.3896295058272048,0.0
983,0,-1.2339210267978102,-0.005424775287374346,15.0,3,90.0,2023-01-04 00:00:00,-0.10881593068442957,1,2,4.27,4,1,2023,1,1.4714895622550719,0.15,2,0,1,0.0,0.0,-0.3896295058272048,0.0
3308,5,0.6662362838478887,-0.005424775287374346,15.0,1,340.1282671016029,2023-01-04 01:00:00,1.7112141156331575,0,0,4.67,4,1,2023,1,-0.8014824520183219,0.15,2,0,1,1.0,1.0,-0.3896295058272048,0.0
3307,5,1.2981135807397846,-0.005424775287374346,15.0,1,443.258155352454,2023-01-04 02:00:00,2.4392261341601924,0,1,4.87,4,1,2023,1,-1.5573353512721984,0.15,2,0,1,1.0,1.0,-0.3896295058272048,0.0
3307,5,0.20626371449533068,-0.005424775287374346,15.0,1,265.05527443495566,2023-01-04 03:00:00,-1.6861753041596717,0,0,4.44,4,1,2023,1,-0.2512623351815136,0.15,2,0,1,1.0,1.0,-0.3896295058272048,0.0
3307,5,-0.061001671600659606,-0.005424775287374346,15.0,1,221.4343854791753,2023-01-04 04:00:00,-0.10881593068442957,0,0,4.65,4,1,2023,1,0.06844105967779268,0.15,2,0,1,1.0,1.0,-0.3896295058272048,0.0
3307,5,0.9915959223465567,-0.005424775287374346,15.0,1,393.2308288248255,2023-01-04 05:00:00,-1.2008339584749819,0,0,4.84,4,1,2023,1,-1.1906783089814896,0.15,2,0,1,1.0,1.0,-0.3896295058272048,0.0
3308,5,-0.4889973347776238,-0.005424775287374346,15.0,1,151.58040412487964,2023-01-04 06:00:00,2.6818968070025373,0,3,4.42,4,1,2023,1,0.580410336737829,0.15,2,0,1,1.0,1.0,-0.3896295058272048,0.0
3308,5,0.5061176650344622,-0.005424775287374346,15.0,1,313.9950046053331,2023-01-04 07:00:00,-0.9581632856326369,0,3,4.72,4,1,2023,1,-0.6099482366730913,0.15,2,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,0.8256809104519021,-0.005424775287374346,15.0,1,366.1515260551269,2023-01-04 08:00:00,-0.10881593068442957,0,0,3.81,4,1,2023,1,-0.9922104365208475,0.15,2,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,1.192210840043952,-0.005424775287374346,15.0,1,425.97356882411634,2023-01-04 09:00:00,-1.0794986220538094,0,1,3.54,4,1,2023,1,-1.4306542788747334,0.15,2,0,1,1.0,1.0,2.5665407394569497,0.0
3307,5,0.7821889930210091,-0.005424775287374346,15.0,1,359.0531279855558,2023-01-04 10:00:00,0.012519405736742886,0,3,4.3,4,1,2023,1,-0.9401853170143387,0.15,2,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,0.17739881642247227,-0.005424775287374346,15.0,1,260.34417984860374,2023-01-04 11:00:00,0.2551900785790878,0,0,4.27,4,1,2023,1,-0.21673408578506423,0.15,2,0,1,1.0,1.0,2.5665407394569497,0.0
3307,5,0.5447588727697833,-0.005424775287374346,15.0,1,320.30170917475425,2023-01-04 12:00:00,-2.050181313423189,0,3,4.42,4,1,2023,1,-0.6561709274408696,0.15,2,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,1.3669441428904892,-0.005424775287374346,15.0,1,454.49212153190336,2023-01-04 13:00:00,1.34720810636964,0,0,4.66,4,1,2023,1,-1.6396706087894264,0.15,2,0,1,1.0,1.0,2.5665407394569497,0.0
3307,5,-1.1413112074451819,-0.005424775287374346,15.0,1,45.11502370436019,2023-01-04 14:00:00,5.5939448811106764,0,3,4.69,4,1,2023,1,1.3607095092267738,0.15,2,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,-0.04735236697057706,-0.005424775287374346,15.0,1,223.6621142931812,2023-01-04 15:00:00,1.34720810636964,0,0,4.13,4,1,2023,1,0.052113733900787766,0.15,2,0,1,1.0,1.0,2.5665407394569497,0.0
3307,5,-0.3567928118210874,-0.005424775287374346,15.0,1,173.1577542620492,2023-01-04 16:00:00,-2.050181313423189,0,0,4.2,4,1,2023,1,0.4222670192572049,0.15,2,0,1,1.0,1.0,2.5665407394569497,0.0
3307,5,2.210929085360096,-0.005424775287374346,15.0,1,592.240499627505,2023-01-04 17:00:00,1.9538847884755024,0,3,4.29,4,1,2023,1,-2.649247102248104,0.15,2,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,0.9062895249061429,-0.005424775287374346,15.0,1,379.3078104185831,2023-01-04 18:00:00,-0.8368279492114644,0,3,4.75,4,1,2023,1,-1.0886346240011895,0.15,2,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,0.7923478259808499,-0.005424775287374346,15.0,1,360.7111703191874,2023-01-04 19:00:00,1.83254945205433,0,0,3.7,4,1,2023,1,-0.9523373335268819,0.15,2,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,-0.17093096067217803,-0.005424775287374346,15.0,1,203.49261837786293,2023-01-04 20:00:00,-0.5941572763691194,0,0,3.93,4,1,2023,1,0.1999386973779174,0.15,2,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,1.9738423834503305,-0.005424775287374346,15.0,1,553.5451307734787,2023-01-04 21:00:00,-0.23015126710560205,0,1,4.88,4,1,2023,1,-2.3656435103885687,0.15,2,0,1,1.0,1.0,2.5665407394569497,0.0
3307,5,0.31906902568197826,-0.005424775287374346,15.0,1,283.46644254307614,2023-01-04 22:00:00,-1.9288459770020165,0,0,4.68,4,1,2023,1,-0.38620027634677534,0.15,2,0,1,1.0,1.0,2.5665407394569497,0.0
3308,5,1.2484063554144988,-0.005424775287374346,15.0,1,435.14534513079855,2023-01-04 23:00:00,2.560561470581365,0,1,3.56,4,1,2023,1,-1.4978754679043507,0.15,2,0,1,1.0,1.0,2.5665407394569497,0.0
1091,3,-1.111380935344413,-0.005424775287374346,15.0,1,50.0,2023-01-05 00:00:00,-0.10881593068442957,1,2,4.27,5,1,2023,1,1.3249068572655436,0.15,3,0,1,0.0,0.0,-0.3896295058272048,0.0
1334,3,1.645771122357021,-0.005424775287374346,15.0,2,1000.0,2023-01-05 00:00:00,-0.10881593068442957,1,2,4.27,5,1,2023,1,-1.973204004998842,0.15,3,0,1,0.0,0.0,-0.3896295058272048,0.0
1154,0,-1.2645560496611594,-0.005424775287374346,15.0,2,50.0,2023-01-05 00:00:00,-0.10881593068442957,1,2,4.27,5,1,2023,1,1.5081352385024538,0.15,3,0,1,0.0,0.0,-0.3896295058272048,0.0
3307,5,2.783973282873618,-0.005424775287374346,15.0,1,685.7681264991488,2023-01-05 00:00:00,-1.2008339584749819,0,1,4.64,5,1,2023,1,-3.3347237291529463,0.15,3,0,1,1.0,1.0,-0.3896295058272048,0.0
3307,5,2.4475563746187188,-0.005424775287374346,15.0,1,630.8608868741742,2023-01-05 01:00:00,0.8618667606849502,0,0,4.83,5,1,2023,1,-2.9323011437660966,0.15,3,0,1,1.0,1.0,-0.3896295058272048,0.0
3308,5,1.9285745051045304,-0.005424775287374346,15.0,1,546.1568747653598,2023-01-05 02:00:00,-0.7154926127902919,0,3,4.41,5,1,2023,1,-2.3114939828473084,0.15,3,0,1,1.0,1.0,-0.3896295058272048,0.0
3307,5,-0.7109382818987741,-0.005424775287374346,15.0,1,115.35700254441711,2023-01-05 03:00:00,1.4685434427908124,0,1,4.72,5,1,2023,1,0.8458965461171366,0.15,3,0,1,1.0,1.0,-0.3896295058272048,0.0
3307,5,1.057884391146228,-0.005424775287374346,15.0,1,404.0498951423794,2023-01-05 04:00:00,0.7405314242637777,0,1,4.26,5,1,2023,1,-1.269972709295897,0.15,3,0,1,1.0,1.0,-0.3896295058272048,0.0
3307,5,-0.46168360325580626,-0.005424775287374346,15.0,1,156.03832988580584,2023-01-05 05:00:00,2.31789079773902,0,1,4.49,5,1,2023,1,0.5477375959038758,0.15,3,0,1,1.0,1.0,-0.3896295058272048,0.0
